0.046 0.377 0.331 8983183 45599  
0.715 0.085 0.800 30075 16217  
0.714 0.086 0.800 30075 11302  
0.510 0.198 0.708 30075 6543  
0.478 0.207 0.685 30075 18838  
0.336 0.364 0.700 30075 11039790  
0.132 0.345 0.477 30075 19653842  
0.294 0.268 0.562 30075 722672  
0.406 0.181 0.587 30075 9096372  
0.696 0.112 0.808 22921 18973869  
0.506 0.194 0.700 22921 922  
0.446 0.239 0.685 22921 10828  
0.555 0.187 0.742 22921 8389    
0.340 0.318 0.658 22921 832314  
0.342 0.300 0.642 22921 23315  
0.648 0.173 0.821 22921 26743   
0.544 0.225 0.769 22921 19378  
0.482 0.241 0.723 22921 80381  
0.457 0.214 0.671 22921 26700  
0.292 0.266 0.558 22921 242710       
0.560 0.188 0.748 22921 106238  
0.720 0.125 0.845 22915 26808  
0.624 0.182 0.806 22915 5267  
0.680 0.128 0.808 22915 53306   
0.666 0.136 0.802 22915 26751  
0.680 0.131 0.811 22915 12558  
0.596 0.196 0.792 22915 177602   
0.606 0.188 0.794 22915 580  
0.058 0.327 0.385 23004 18985062  
0.119 0.400 0.281 23004 106238  
0.507 0.158 0.665 23004 18949668  
0.123 0.373 0.250 23004 40097  
0.213 0.390 0.177 23004 191253   
0.337 0.267 0.604 23004 2012141  
0.387 0.271 0.658 1254375 604727    
0.552 0.133 0.685 1254375 1151989    
0.001 0.293 0.292 1254375 584894     
0.074 0.295 0.369 1254375 1722616     
0.102 0.317 0.215 1254375 42176    
0.497 0.228 0.725 1254375 7984    
0.205 0.295 0.500 1254375 10646    
0.034 0.226 0.192 1254375 26979    
0.326 0.264 0.590 1254375 18993825    
0.632 0.110 0.742 16217 6678  
0.513 0.214 0.727 147676 13673345   
0.238 0.419 0.181 9649 214196  
0.223 0.283 0.506 739237 44417   
0.223 0.286 0.509 9649 173351  
0.403 0.275 0.678 7878457 173351  
0.293 0.313 0.606 33496 66505  
0.437 0.257 0.694 11127 84777     
0.523 0.308 0.831 11127 37297      
0.159 0.300 0.459 5508063 9649  
0.005 0.289 0.294 14640471 33306  
0.264 0.299 0.563 14640471 26997  
0.498 0.318 0.816 20781999 4692150  
0.495 0.258 0.753 78478 205135  
0.217 0.239 0.456 71925 27865  
0.295 0.339 0.634 53231 27667   
0.327 0.329 0.656 33306 1276437   
0.050 0.188 0.238 28130 1134265   
0.125 0.347 0.222 54634 20781999  
0.797 0.069 0.866 19159 50510  
0.097 0.350 0.447 7878457 20781999  
0.301 0.233 0.534 212970 27865  
0.048 0.321 0.369 202899 205135  
0.072 0.372 0.300 24110 375211  
0.573 0.240 0.813 33158 37338  
0.267 0.364 0.631 4380391 21690   
0.473 0.149 0.622 27978 157898  
0.187 0.463 0.650 186932 3434750    
0.093 0.298 0.391 20913771 10772350  
0.064 0.192 0.256 30874303 70210  
0.049 0.251 0.300 77182 8874700  
0.402 0.161 0.563 250041 49899     
0.584 0.175 0.759 5881 34341  
0.004 0.320 0.316 5881 21754  
0.119 0.000 0.119 41012 25613  
0.331 0.000 0.331 41012 20781999  
0.342 0.321 0.663 739237 23996    
0.177 0.298 0.475 24702 6357583    
0.101 0.268 0.369 437868 24702   
0.335 0.321 0.656 12229 492128  
0.249 0.176 0.425 3758871 1048636   
0.410 0.178 0.588 3758871 1531454    
0.289 0.305 0.594 2935251 492128   
0.443 0.313 0.756 156659 20781999  
0.140 0.415 0.275 156659 9649  
0.424 0.279 0.703 625404 18994221  
0.287 0.260 0.547 56285 8221  
0.386 0.261 0.647 32573 146334  
0.469 0.322 0.791 180121 239217   
0.221 0.276 0.497 324572 377828    
0.142 0.358 0.500 23315 46053   
0.202 0.317 0.519 23315 101757  
0.431 0.272 0.703 101757 15176  
0.112 0.343 0.231 42446 77432  
0.498 0.240 0.738 407384 64493 100  
0.632 0.181 0.813 18426501 34273    
0.155 0.308 0.463 18994221 174521  
0.219 0.284 0.503 5902 232180   
0.465 0.204 0.669 17541 2001231   
0.594 0.194 0.788 18393 8221  
0.265 0.210 0.475 1449866 532523  
0.127 0.320 0.447 4822 1305558    
0.114 0.439 0.325 56231 236975  
0.157 0.406 0.563 166346 5165  
0.040 0.329 0.369 24702 202899  
0.097 0.391 0.294 24702 15176  
0.232 0.296 0.528 212970 50510  
0.224 0.276 0.500 155747 189037   
0.470 0.174 0.644 4715992 211295   
0.101 0.312 0.413 7818 2973525  
0.212 0.263 0.475 7818 2935251   
0.164 0.402 0.238 608760 37575  
0.141 0.353 0.494 13673345 159472  
0.648 0.158 0.806 1698417 17182301    
0.182 0.349 0.531 1698417 18985062   
0.303 0.291 0.594 239196 8983183   
0.233 0.414 0.181 20354 14276  
0.462 0.210 0.672 951407 49402  
0.501 0.299 0.800 49402 38180  
0.219 0.297 0.516 1659824 68753  
0.016 0.209 0.225 4767947 5308   
0.414 0.230 0.644 199065 586851  
0.701 0.187 0.888 199065 1006179   
0.485 0.203 0.688 199065 948686   
0.195 0.299 0.494 199065 128987  
0.223 0.479 0.256 202009 39378     
0.517 0.264 0.781 735672 30003   
0.042 0.346 0.388 19641 29678   
0.027 0.315 0.288 19641 3371752    
0.503 0.260 0.763 41930 3648961  
0.469 0.179 0.648 53696 239121   
0.696 0.148 0.844 239121 5926  
0.556 0.194 0.750 5665 3736784  
0.649 0.210 0.859 166346 4207510  
0.241 0.393 0.634 4207510 19372783  
0.537 0.226 0.763 18487619 312605    
0.621 0.157 0.778 8100 34392   
0.078 1.000 0.922 8100 8100  
0.508 0.230 0.738 8100 18487619  
0.258 0.351 0.609 8100 312605    
0.643 0.207 0.850 7878457 5309  
0.630 0.201 0.831 4122592 21808348    
0.423 0.290 0.713 30003 30677  
0.352 0.239 0.591 30677 39388  
0.468 0.179 0.647 251887 13673345   
0.065 0.273 0.338 6412297 20354 5  
0.153 0.210 0.363 4692150 3371752   
0.571 0.218 0.789 18993825 33306  
0.366 0.231 0.597 3850 690345   
0.546 0.223 0.769 18723138 140801  
0.560 0.187 0.747 49132 89276   
0.014 0.342 0.356 208159 15287 7   
0.409 0.338 0.747 26866 18842323  
0.706 0.128 0.834 26866 10646  
0.750 0.120 0.870 26866 46310  
0.555 0.226 0.781 46310 10646  
0.295 0.275 0.570 46310 32961  
0.501 0.121 0.622 10646 5355  
0.343 0.291 0.634 32441 316723  
0.431 0.166 0.597 18723138 146996  
0.608 0.228 0.836 3884434 146996  
0.170 0.439 0.269 946963 15176   
0.079 0.315 0.394 8376 29392  
0.485 0.231 0.716 29392 37335  
0.371 0.192 0.563 29392 21830  
0.522 0.231 0.753 8376 191061  
0.665 0.166 0.831 21830 558685   
0.734 0.147 0.881 558685 9630   
0.394 0.231 0.625 664213 15822899   
0.721 0.109 0.830 15822899 33183  
0.090 0.435 0.525 15822899 56231  
0.705 0.148 0.853 20171 7397035  
0.382 0.412 0.794 27009 22348   
0.400 0.288 0.688 22348 224515  
0.133 0.273 0.406 68753 162456   
0.257 0.368 0.625 39388 6801  
0.633 0.139 0.772 29831 21555729  
0.079 0.376 0.297 22649 12749659     
0.027 0.221 0.194 142919 1723133  
0.085 0.246 0.331 43254 20981836  
0.013 0.382 0.369 43254 19728  
0.542 0.202 0.744 3966054 3383  
0.350 0.291 0.641 38076 718020  
0.273 0.271 0.544 329948 363996    
0.277 0.348 0.625 10401954 378010  
0.167 0.430 0.263 22348 14543  
0.071 0.398 0.469 739238 19159508   
0.228 0.303 0.531 264558 751115   
0.379 0.352 0.731 5165 6784  
0.216 0.359 0.575 22915 3488351  
0.105 0.292 0.397 148131 4550188    
0.007 0.340 0.347 297724 18839  
0.014 0.349 0.363 18839 160483  
0.405 0.151 0.556 12581 19042  
0.614 0.169 0.783 904 19042  
0.295 0.093 0.388 22934 651358  
0.236 0.295 0.531 3218952 937531   
0.352 0.329 0.681 236918 201480  
0.520 0.239 0.759 25423 15613   
0.368 0.351 0.719 37585 1690649   
0.106 0.332 0.438 22649 21296224  
0.433 0.220 0.653 27667 38714  
0.325 0.294 0.619 1866009 38714  
0.493 0.138 0.631 19009110 70807  
0.435 0.168 0.603 19009110 50482  
0.693 0.141 0.834 33978 73231   
0.162 0.463 0.625 8137 1209  
0.224 0.410 0.634 56231 382507  
0.035 0.343 0.378 21296224 5881  
